# Shuffle Preset 15
# Format: SWAP orig_hcIdx repl_hcIdx repl_code repl_ai repl_statsEx
#   N: level minHP maxHP ac a1min a1max resFi resLi resCo resPo sk1 sk2 sk3 sk4
#   NM: level minHP maxHP ac a1min a1max resFi resLi resCo resPo sk1 sk2 sk3 sk4
#   H: level minHP maxHP ac a1min a1max resFi resLi resCo resPo sk1 sk2 sk3 sk4
SWAP 6 606 SI QuillRat | 2 9 16 10 1 3 0 0 0 50 0 0 0 0 | 27 586 838 367 18 43 0 0 0 75 0 0 0 0 | 52 3328 4755 919 46 109 0 110 0 75 0 0 0 0
SWAP 160 17 BK BloodHawk | 2 13 19 20 2 3 0 0 0 0 0 0 0 0 | 27 307 531 413 18 27 0 0 0 0 0 0 0 0 | 52 1743 3011 1034 46 70 25 100 25 25 0 0 0 0
SWAP 12 174 SK SkeletonBow | 4 10 21 19 3 4 0 40 0 0 0 0 0 0 | 29 363 670 413 15 31 0 70 0 0 0 0 0 0 | 54 2117 3908 1048 40 80 0 110 0 0 0 0 0 0
SWAP 20 215 FK Fetish | 4 4 9 25 2 4 0 0 0 0 0 0 0 0 | 29 148 326 328 14 28 0 0 0 0 0 0 0 0 | 54 792 1743 804 35 70 110 0 40 0 0 0 0 0
SWAP 44 60 FS FallenShaman | 4 10 17 25 2 5 0 0 0 0 1 1 0 0 | 29 355 593 445 17 35 0 0 0 0 1 1 0 0 | 54 1902 3170 1091 42 85 33 33 120 20 1 1 0 0
SWAP 170 615 CR CorruptLancer | 4 11 24 25 2 3 0 0 0 50 2 7 0 0 | 29 415 593 469 11 16 0 0 0 60 1 4 0 0 | 54 2219 3170 1149 27 39 33 0 33 100 2 6 0 0
SWAP 12 623 SK SkeletonMage | 5 10 21 19 3 4 0 40 0 0 1 0 0 0 | 30 363 670 413 15 31 0 70 0 0 1 0 0 0 | 55 2117 3908 1048 40 80 0 110 0 0 1 0 0 0
SWAP 20 38 WR Wraith | 5 4 9 25 2 4 0 0 0 0 0 0 0 0 | 30 148 326 328 14 28 0 0 0 0 0 0 0 0 | 55 792 1743 804 35 70 110 0 40 0 0 0 0 0
SWAP 24 280 FW FetishShaman | 5 23 38 25 3 4 0 0 0 0 1 1 1 0 | 30 859 1245 398 22 38 0 0 0 0 5 1 1 0 | 55 4722 6839 990 56 96 0 0 120 0 6 2 1 0
SWAP 161 97 MM Mummy | 5 15 22 25 2 3 0 0 0 0 0 0 0 0 | 30 326 563 422 19 28 0 0 0 0 0 0 0 0 | 55 1791 3094 1048 48 72 110 25 25 25 0 0 0 0
SWAP 2 248 FD FrogDemon | 7 20 28 35 2 6 0 0 40 50 1 1 0 0 | 32 438 627 479 13 33 0 0 60 75 1 1 0 0 | 57 3245 4637 1403 38 96 0 0 110 75 1 1 0 0
SWAP 21 71 SM SandMaggot | 7 4 12 35 2 5 0 0 0 0 1 1 1 0 | 32 156 344 335 14 29 0 0 0 0 1 1 1 0 | 57 1159 2550 982 43 86 120 0 40 0 1 1 1 0
SWAP 45 667 GY GreaterMummy | 7 18 30 40 3 7 0 0 0 0 1 1 1 0 | 32 376 627 455 18 36 0 0 0 0 1 1 1 0 | 57 1954 3257 1106 44 88 33 33 130 20 1 1 1 0
SWAP 162 443 ox SiegeBeast | 7 21 31 35 3 4 0 0 0 0 1 1 0 0 | 32 344 595 431 19 29 0 0 0 0 1 1 0 0 | 57 2455 4240 1236 56 84 25 110 25 25 2 2 0 0
SWAP 0 394 PW PantherJavelin | 2 7 11 10 1 3 0 0 0 50 0 0 0 0 | 27 391 559 459 12 31 0 0 0 75 0 0 0 0 | 52 2219 3170 1149 31 78 0 100 0 75 0 0 0 0
SWAP 6 285 MQ SandMaggotQueen | 2 9 16 10 1 3 0 0 0 50 1 1 1 1 | 27 586 838 367 18 43 0 0 0 75 1 1 1 1 | 52 3328 4755 919 46 109 0 110 0 75 1 1 1 1
SWAP 160 648 SK Skeleton | 2 13 19 20 2 3 0 0 0 0 1 0 0 0 | 27 307 531 413 18 27 0 0 0 0 1 0 0 0 | 52 1743 3011 1034 46 70 25 100 25 25 1 0 0 0
SWAP 12 349 PB DesertTurret | 4 10 21 19 3 4 0 40 0 0 1 0 0 0 | 29 363 670 413 15 31 0 70 0 0 1 0 0 0 | 54 2117 3908 1048 40 80 0 110 0 0 1 0 0 0
SWAP 20 458 xx Minion | 4 4 9 25 2 4 0 0 0 0 0 0 0 0 | 29 148 326 328 14 28 0 0 0 0 0 0 0 0 | 54 792 1743 804 35 70 110 0 40 0 0 0 0 0
SWAP 44 456 xx Minion | 4 10 17 25 2 5 0 0 0 0 0 0 0 0 | 29 355 593 445 17 35 0 0 0 0 0 0 0 0 | 54 1902 3170 1091 42 85 33 33 120 20 0 0 0 0
SWAP 170 457 xx Minion | 4 11 24 25 2 3 0 0 0 50 0 0 0 0 | 29 415 593 469 11 16 0 0 0 60 0 0 0 0 | 54 2219 3170 1149 27 39 33 0 33 100 0 0 0 0
SWAP 12 228 MG Sarcophagus | 5 10 21 19 3 4 0 40 0 0 1 0 0 0 | 30 363 670 413 15 31 0 70 0 0 1 0 0 0 | 55 2117 3908 1048 40 80 0 110 0 0 1 0 0 0
SWAP 20 122 SP Arach | 5 4 9 25 2 4 0 0 0 0 1 0 0 0 | 30 148 326 328 14 28 0 0 0 0 1 0 0 0 | 55 792 1743 804 35 70 110 0 40 0 1 0 0 0
SWAP 24 207 BN FoulCrowNest | 5 23 38 25 3 4 0 0 0 0 1 0 0 0 | 30 859 1245 398 22 38 0 0 0 0 1 0 0 0 | 55 4722 6839 990 56 96 0 0 120 0 1 0 0 0
SWAP 161 54 GM Goatman | 5 15 22 25 2 3 0 0 0 0 0 0 0 0 | 30 326 563 422 19 28 0 0 0 0 0 0 0 0 | 55 1791 3094 1048 48 72 110 25 25 25 0 0 0 0
SWAP 2 311 UM AbyssKnight | 7 20 28 35 2 6 0 0 40 50 1 1 1 0 | 32 438 627 479 13 33 0 0 60 75 1 2 1 0 | 57 3245 4637 1403 38 96 0 0 110 75 2 3 1 0
SWAP 21 183 SB MaggotLarva | 7 4 12 35 2 5 0 0 0 0 0 0 0 0 | 32 156 344 335 14 29 0 0 0 0 0 0 0 0 | 57 1159 2550 982 43 86 120 0 40 0 0 0 0 0
SWAP 45 449 io Brute | 7 18 30 40 3 7 0 0 0 0 0 0 0 0 | 32 376 627 455 18 36 0 0 0 0 0 0 0 0 | 57 1954 3257 1106 44 88 33 33 130 20 0 0 0 0
SWAP 162 488 xa MinionSpawner | 7 21 31 35 3 4 0 0 0 0 1 0 0 0 | 32 344 595 431 19 29 0 0 0 0 1 0 0 0 | 57 2455 4240 1236 56 84 25 110 25 25 1 0 0 0
SWAP 0 594 SD ClawViperEx | 3 7 11 10 1 3 0 0 0 50 1 0 0 0 | 28 391 559 459 12 31 0 0 0 75 2 0 0 0 | 53 2219 3170 1149 31 78 0 100 0 75 3 0 0 0
SWAP 6 129 TH ThornHulk | 3 9 16 10 1 3 0 0 0 50 1 0 0 0 | 28 586 838 367 18 43 0 0 0 75 1 0 0 0 | 53 3328 4755 919 46 109 0 110 0 75 1 0 0 0
SWAP 0 594 SD ClawViperEx | 3 7 11 10 1 3 0 0 0 50 1 0 0 0 | 28 391 559 459 12 31 0 0 0 75 2 0 0 0 | 53 2219 3170 1149 31 78 0 100 0 75 3 0 0 0
SWAP 6 659 FC FetishBlowgun | 3 9 16 10 1 3 0 0 0 50 1 0 0 0 | 28 586 838 367 18 43 0 0 0 75 1 0 0 0 | 53 3328 4755 919 46 109 0 110 0 75 1 0 0 0
SWAP 0 110 VD Vulture | 3 7 11 10 1 3 0 0 0 50 0 0 0 0 | 28 391 559 459 12 31 0 0 0 75 0 0 0 0 | 53 2219 3170 1149 31 78 0 100 0 75 0 0 0 0
SWAP 6 624 SK SkeletonMage | 3 9 16 10 1 3 0 0 0 50 1 0 0 0 | 28 586 838 367 18 43 0 0 0 75 1 0 0 0 | 53 3328 4755 919 46 109 0 110 0 75 1 0 0 0
SWAP 21 100 MM Mummy | 7 4 12 35 2 5 0 0 0 0 0 0 0 0 | 32 156 344 335 14 29 0 0 0 0 0 0 0 0 | 57 1159 2550 982 43 86 120 0 40 0 0 0 0 0
SWAP 38 71 SM SandMaggot | 7 19 37 35 3 6 0 0 0 50 1 1 1 0 | 32 385 533 609 19 33 0 0 0 60 1 1 1 0 | 57 2453 3396 1630 51 89 0 0 50 75 1 1 1 0
SWAP 55 619 PN PinHead | 7 25 31 21 4 8 0 0 0 0 1 0 0 0 | 32 593 770 281 20 38 0 0 0 0 1 0 0 0 | 57 3774 4906 752 55 102 100 0 0 0 1 0 0 0
SWAP 162 309 CS Regurgitator | 7 21 31 35 3 4 0 0 0 0 1 0 0 0 | 32 344 595 431 19 29 0 0 0 0 1 0 0 0 | 57 2455 4240 1236 56 84 25 110 25 25 2 0 0 0
SWAP 21 274 SK SkeletonMage | 7 4 12 35 2 5 0 0 0 0 1 0 0 0 | 32 156 344 335 14 29 0 0 0 0 1 0 0 0 | 57 1159 2550 982 43 86 120 0 40 0 1 0 0 0
SWAP 38 532 m5 DeathMauler | 7 19 37 35 3 6 0 0 0 50 1 0 0 0 | 32 385 533 609 19 33 0 0 0 60 2 0 0 0 | 57 2453 3396 1630 51 89 0 0 50 75 2 0 0 0
SWAP 55 639 WW WillOWisp | 7 25 31 21 4 8 0 0 0 0 1 0 0 0 | 32 593 770 281 20 38 0 0 0 0 2 0 0 0 | 57 3774 4906 752 55 102 100 0 0 0 2 0 0 0
SWAP 162 594 SD ClawViperEx | 7 21 31 35 3 4 0 0 0 0 1 0 0 0 | 32 344 595 431 19 29 0 0 0 0 2 0 0 0 | 57 2455 4240 1236 56 84 25 110 25 25 3 0 0 0
SWAP 21 578 SK SkeletonBow | 7 4 12 35 2 5 0 0 0 0 1 0 0 0 | 32 156 344 335 14 29 0 0 0 0 1 0 0 0 | 57 1159 2550 982 43 86 120 0 40 0 1 0 0 0
SWAP 38 304 FR FingerMage | 7 19 37 35 3 6 0 0 0 50 1 0 0 0 | 32 385 533 609 19 33 0 0 0 60 1 0 0 0 | 57 2453 3396 1630 51 89 0 0 50 75 2 0 0 0
SWAP 55 97 MM Mummy | 7 25 31 21 4 8 0 0 0 0 0 0 0 0 | 32 593 770 281 20 38 0 0 0 0 0 0 0 0 | 57 3774 4906 752 55 102 100 0 0 0 0 0 0 0
SWAP 162 239 ZP ZakarumPriest | 7 21 31 35 3 4 0 0 0 0 1 1 1 1 | 32 344 595 431 19 29 0 0 0 0 1 1 1 1 | 57 2455 4240 1236 56 84 25 110 25 25 1 1 1 1
SWAP 21 687 DM Megademon | 7 4 12 35 2 5 0 0 0 0 2 0 0 0 | 32 156 344 335 14 29 0 0 0 0 5 0 0 0 | 57 1159 2550 982 43 86 120 0 40 0 6 0 0 0
SWAP 38 662 FW FetishShaman | 7 19 37 35 3 6 0 0 0 50 3 1 1 0 | 32 385 533 609 19 33 0 0 0 60 6 3 1 0 | 57 2453 3396 1630 51 89 0 0 50 75 7 3 1 0
SWAP 55 482 os Overseer | 7 25 31 21 4 8 0 0 0 0 1 1 1 1 | 32 593 770 281 20 38 0 0 0 0 1 1 1 1 | 57 3774 4906 752 55 102 100 0 0 0 1 1 1 1
SWAP 162 360 DM Megademon | 7 21 31 35 3 4 0 0 0 0 1 0 0 0 | 32 344 595 431 19 29 0 0 0 0 3 0 0 0 | 57 2455 4240 1236 56 84 25 110 25 25 4 0 0 0
SWAP 21 697 VA Vampire | 7 4 12 35 2 5 0 0 0 0 1 1 1 1 | 32 156 344 335 14 29 0 0 0 0 2 2 2 1 | 57 1159 2550 982 43 86 120 0 40 0 3 3 3 1
SWAP 38 371 AE ArcaneTower | 7 19 37 35 3 6 0 0 0 50 7 42 0 0 | 32 385 533 609 19 33 0 0 0 60 1 4 0 0 | 57 2453 3396 1630 51 89 0 0 50 75 1 4 0 0
SWAP 55 602 SR SandRaider | 7 25 31 21 4 8 0 0 0 0 1 0 0 0 | 32 593 770 281 20 38 0 0 0 0 4 0 0 0 | 57 3774 4906 752 55 102 100 0 0 0 6 0 0 0
SWAP 162 215 FK Fetish | 7 21 31 35 3 4 0 0 0 0 0 0 0 0 | 32 344 595 431 19 29 0 0 0 0 0 0 0 0 | 57 2455 4240 1236 56 84 25 110 25 25 0 0 0 0
SWAP 13 14 BH Bighead | 8 18 34 30 4 6 0 50 0 0 0 0 0 0 | 33 429 793 441 16 33 0 75 0 0 0 0 0 0 | 58 2172 4011 1061 40 80 0 115 0 0 0 0 0 0
SWAP 45 580 BH Bighead | 8 18 30 40 3 7 0 0 0 0 0 0 0 0 | 33 376 627 455 18 36 0 0 0 0 0 0 0 0 | 58 1954 3257 1106 44 88 33 33 130 20 0 0 0 0
SWAP 171 680 SB MaggotLarva | 8 21 42 40 3 5 0 0 0 50 0 0 0 0 | 33 438 627 479 11 16 0 0 0 60 0 0 0 0 | 58 2279 3257 1165 28 40 33 0 33 105 0 0 0 0
SWAP 387 112 VD Vulture | 8 15 22 40 0 0 0 30 0 50 0 0 0 0 | 33 363 528 441 0 0 0 50 0 60 0 0 0 0 | 58 1838 2674 1061 0 0 0 100 0 75 0 0 0 0
SWAP 25 138 BT BatDemon | 9 45 73 45 4 7 0 0 20 0 0 0 0 0 | 34 958 1388 416 23 39 0 0 60 0 0 0 0 0 | 59 4847 7020 1002 56 96 0 0 130 0 0 0 0 0
SWAP 46 601 SR SandRaider | 9 20 34 45 3 8 0 0 0 0 1 0 0 0 | 34 396 661 465 18 36 0 0 0 0 4 0 0 0 | 59 2005 3343 1120 44 88 33 33 140 20 6 0 0 0
SWAP 60 284 MQ SandMaggotQueen | 9 20 34 45 3 8 35 0 0 0 1 1 1 1 | 34 363 594 367 14 29 70 0 0 0 1 1 1 1 | 59 1838 3008 884 36 72 110 0 0 0 1 1 1 1
SWAP 66 52 BB Baboon | 9 6 26 45 2 8 0 0 0 0 0 0 0 0 | 34 132 462 392 9 24 0 0 0 0 0 0 0 0 | 59 668 2340 943 24 60 0 0 50 0 0 0 0 0
SWAP 46 86 PW PantherWoman | 9 20 34 45 3 8 0 0 0 0 0 0 0 0 | 34 396 661 465 18 36 0 0 0 0 0 0 0 0 | 59 2005 3343 1120 44 88 33 33 140 20 0 0 0 0
SWAP 57 98 MM Mummy | 9 41 51 30 5 11 20 0 0 0 0 0 0 0 | 34 661 859 294 24 42 50 0 0 0 0 0 0 0 | 59 3343 4345 707 60 104 75 0 0 0 0 0 0 0
SWAP 60 657 FE Fetish | 9 20 34 45 3 8 35 0 0 0 1 0 0 0 | 34 363 594 367 14 29 70 0 0 0 1 0 0 0 | 59 1838 3008 884 36 72 110 0 0 0 1 0 0 0
SWAP 172 234 ST FlyingScimitar | 9 23 48 45 4 6 0 0 20 50 1 0 0 0 | 34 462 661 490 11 16 0 0 50 60 1 0 0 0 | 59 2340 3343 1179 28 40 33 0 75 105 1 0 0 0
SWAP 384 690 FK Fetish | 9 19 28 50 0 0 30 0 0 50 0 0 0 0 | 34 363 528 441 0 0 50 0 0 60 0 0 0 0 | 59 1838 2674 1061 0 0 105 0 0 75 0 0 0 0
SWAP 22 311 UM AbyssKnight | 10 8 19 50 3 7 0 0 0 0 1 1 1 0 | 35 174 382 350 15 31 0 0 0 0 1 3 1 0 | 60 857 1885 835 36 72 125 0 40 0 2 3 1 0
SWAP 39 510 L3 BloodLord | 10 30 60 50 4 8 0 0 0 50 1 0 0 0 | 35 452 626 650 21 36 0 0 0 60 1 0 0 0 | 60 2228 3086 1552 48 85 0 0 60 75 1 0 0 0
SWAP 57 181 SB MaggotLarva | 10 41 51 30 5 11 20 0 0 0 0 0 0 0 | 35 661 859 294 24 42 50 0 0 0 0 0 0 0 | 60 3343 4345 707 60 104 75 0 0 0 0 0 0 0
SWAP 172 693 FR FingerMage | 10 23 48 45 4 6 0 0 20 50 1 0 0 0 | 35 462 661 490 11 16 0 0 50 60 3 0 0 0 | 60 2340 3343 1179 28 40 33 0 75 105 3 0 0 0
SWAP 384 612 PW PantherJavelin | 10 19 28 50 0 0 30 0 0 50 0 0 0 0 | 35 363 528 441 0 0 50 0 0 60 0 0 0 0 | 60 1838 2674 1061 0 0 105 0 0 75 0 0 0 0
SWAP 22 696 VA Vampire | 10 8 19 50 3 7 0 0 0 0 2 2 2 1 | 35 174 382 350 15 31 0 0 0 0 3 3 3 1 | 60 857 1885 835 36 72 125 0 40 0 3 3 3 1
SWAP 39 502 f0 FrozenHorror | 10 30 60 50 4 8 0 0 0 50 1 0 0 0 | 35 452 626 650 21 36 0 0 0 60 2 0 0 0 | 60 2228 3086 1552 48 85 0 0 60 75 2 0 0 0
SWAP 57 437 re ReanimatedHorde | 10 41 51 30 5 11 20 0 0 0 1 1 0 0 | 35 661 859 294 24 42 50 0 0 0 1 1 0 0 | 60 3343 4345 707 60 104 75 0 0 0 1 1 0 0
SWAP 172 241 ZP ZakarumPriest | 10 23 48 45 4 6 0 0 20 50 1 1 1 1 | 35 462 661 490 11 16 0 0 50 60 1 1 1 1 | 60 2340 3343 1179 28 40 33 0 75 105 2 1 1 1
SWAP 384 94 SC Scarab | 10 19 28 50 0 0 30 0 0 50 2 0 0 0 | 35 363 528 441 0 0 50 0 0 60 2 0 0 0 | 60 1838 2674 1061 0 0 105 0 0 75 3 0 0 0
SWAP 22 259 TN Tentacle | 10 8 19 50 3 7 0 0 0 0 1 1 0 0 | 35 174 382 350 15 31 0 0 0 0 1 1 0 0 | 60 857 1885 835 36 72 125 0 40 0 1 1 0 0
SWAP 39 145 FE Fetish | 10 30 60 50 4 8 0 0 0 50 1 0 0 0 | 35 452 626 650 21 36 0 0 0 60 1 0 0 0 | 60 2228 3086 1552 48 85 0 0 60 75 1 0 0 0
SWAP 57 446 io Brute | 10 41 51 30 5 11 20 0 0 0 0 0 0 0 | 35 661 859 294 24 42 50 0 0 0 0 0 0 0 | 60 3343 4345 707 60 104 75 0 0 0 0 0 0 0
SWAP 172 168 CR CorruptLancer | 10 23 48 45 4 6 0 0 20 50 0 0 0 0 | 35 462 661 490 11 16 0 0 50 60 0 0 0 0 | 60 2340 3343 1179 28 40 33 0 75 105 0 0 0 0
SWAP 388 700 UM DoomKnight | 10 19 28 50 0 0 0 30 0 50 0 0 0 0 | 35 382 556 450 0 0 0 50 0 60 0 0 0 0 | 60 1885 2743 1074 0 0 0 105 0 75 0 0 0 0
SWAP 22 58 FS FallenShaman | 10 8 19 50 3 7 0 0 0 0 5 5 0 0 | 35 174 382 350 15 31 0 0 0 0 1 1 0 0 | 60 857 1885 835 36 72 125 0 40 0 1 1 0 0
SWAP 163 678 VC VileDog | 10 33 49 50 4 6 0 0 0 0 0 0 0 0 | 35 382 661 450 21 31 0 0 0 0 0 0 0 0 | 60 1933 3339 1088 48 72 25 115 25 25 0 0 0 0
SWAP 388 439 re ReanimatedHorde | 10 19 28 50 0 0 0 30 0 50 1 1 0 0 | 35 382 556 450 0 0 0 50 0 60 1 1 0 0 | 60 1885 2743 1074 0 0 0 105 0 75 1 1 0 0
SWAP 11 295 BB Baboon | 11 24 46 41 5 8 0 60 0 0 0 0 0 0 | 36 473 874 459 17 35 0 80 0 75 0 0 0 0 | 61 2284 4218 1088 40 81 0 105 0 0 0 0 0 0
SWAP 39 680 SB MaggotLarva | 11 30 60 50 4 8 0 0 0 50 0 0 0 0 | 36 452 626 650 21 36 0 0 0 60 0 0 0 0 | 61 2228 3086 1552 48 85 0 0 60 75 0 0 0 0
SWAP 61 18 BK BloodHawk | 11 24 39 55 4 9 40 0 0 0 0 0 0 0 | 36 400 656 382 15 31 80 0 0 0 0 0 0 0 | 61 1933 3163 906 36 72 115 0 0 0 0 0 0 0
SWAP 11 685 SP Arach | 11 24 46 41 5 8 0 60 0 0 2 0 0 0 | 36 473 874 459 17 35 0 80 0 75 3 0 0 0 | 61 2284 4218 1088 40 81 0 105 0 0 3 0 0 0
